NU_ANO_CENSO|CO_OCDE_AREA_GERAL|NO_OCDE_AREA_GERAL|CO_OCDE_AREA_ESPECIFICA|NO_OCDE_AREA_ESPECIFICA|CO_OCDE_AREA_DETALHADA|NO_OCDE_AREA_DETALHADA|CO_OCDE|NO_OCDE
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345G23|Gestão de organizações
2017|4|Ciências, matemática e computação|42|Ciências|421|Biologia e bioquímica|421B12|Bioquímica industrial
2017|4|Ciências, matemática e computação|42|Ciências|421|Biologia e bioquímica|421B13|Bioquímica toxicológica
2017|4|Ciências, matemática e computação|44|Ciências físicas|442|Química|442Q08|Química de alimentos
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|523|Eletrônica e automação|523C01|Controle e automação
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|523|Eletrônica e automação|523E11|Engenharia de controle e automação
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|523|Eletrônica e automação|523E12|Engenharia de telecomunicações
2017|7|Saúde e bem estar social|72|Saúde|725|Tecnologias de diagnóstico e tratamento médico|725T14|Tecnologia de laboratório de análises
2017|1|Educação|14|Formação de professor e ciências da educação|144|Formação de professor da educação básica|144N01|Normal superior
2017|7|Saúde e bem estar social|72|Saúde|726|Terapia e reabilitação|726O01|Optometria
2017|7|Saúde e bem estar social|72|Saúde|726|Terapia e reabilitação|726R01|Reabilitação
2017|7|Saúde e bem estar social|72|Saúde|727|Farmácia|727F01|Farmácia
2017|7|Saúde e bem estar social|76|Serviço social|761|Atendimento à criança e serviços para os jovens|761R01|Recreação infantil
2017|7|Saúde e bem estar social|76|Serviço social|762|Serviço social e orientação|762A06|Agressão física  e maus tratos (conhecimentos sobre)
2017|7|Saúde e bem estar social|76|Serviço social|762|Serviço social e orientação|762T01|Teoria social (aplicada)
2017|2|Humanidades e artes|21|Artes|215|Artesanato|215E01|Entalhamento em madeira
2017|2|Humanidades e artes|21|Artes|215|Artesanato|215R01|Restauração
2017|2|Humanidades e artes|22|Humanidades e letras|220|Humanidades e letras (cursos gerais)|220L03|Língua/literatura vernácula e línguas/literaturas estrangeiras modernas
2017|2|Humanidades e artes|22|Humanidades e letras|222|Línguas e culturas estrangeiras|222T02|Tradutor e intérprete
2017|2|Humanidades e artes|22|Humanidades e letras|223|Língua materna (vernácula)|223O01|Oratória e retórica (língua vernácula)
2017|2|Humanidades e artes|22|Humanidades e letras|225|História e arqueologia|225L01|Lingüística geral
2017|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|310|Ciências sociais e comportamentais (cursos gerais)|310C02|Ciências sociais
2017|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|312|Sociologia e estudos culturais|312C02|Culturas regionais
2017|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|312|Sociologia e estudos culturais|312G03|Geografia social
2017|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|313|Ciência política e educação cívica|313H01|História política
2017|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|314|Economia|314E03|Economia internacional
2017|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|146F15|Formação de professor de educação física
2017|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|146F25|Formação de professor em treinamento físico/esportivo
2017|2|Humanidades e artes|21|Artes|211|Belas artes|211E01|Escultura
2017|2|Humanidades e artes|21|Artes|211|Belas artes|211H02|História do cinema
2017|2|Humanidades e artes|21|Artes|212|Música e artes cênicas|212A02|Artes cênicas - indumentária
2017|2|Humanidades e artes|21|Artes|212|Música e artes cênicas|212H02|História do teatro
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213A01|Impressão gráfica
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213D01|Diagramação em computador
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213M02|Multimídia
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213P03|Produção de música gravada
2017|2|Humanidades e artes|21|Artes|214|Design e estilismo|214D02|Desenho de moda
2017|2|Humanidades e artes|21|Artes|214|Design e estilismo|214F01|Figurinos
2017|2|Humanidades e artes|21|Artes|215|Artesanato|215A02|Artes com fibras, têxteis e produtos de tear
2017|1|Educação|14|Formação de professor e ciências da educação|142|Ciências da educação|142D01|Didática
2017|1|Educação|14|Formação de professor e ciências da educação|142|Ciências da educação|142O01|Orientação educacional
2017|1|Educação|14|Formação de professor e ciências da educação|144|Formação de professor da educação básica|144F03|Formação de professor de alfabetização (língua de origem)
2017|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|145F09|Formação de professor de física
2017|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|145F13|Formação de professor de língua/literatura estrangeira clássica
2017|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|146F06|Formação de professor de construção civil
2017|4|Ciências, matemática e computação|48|Computação|481|Ciência da computação|481A01|Administração de redes
2017|4|Ciências, matemática e computação|48|Computação|481|Ciência da computação|481I02|Inteligência artificial
2017|4|Ciências, matemática e computação|48|Computação|482|Uso do computador|482S01|Softwares básicos
2017|4|Ciências, matemática e computação|48|Computação|482|Uso do computador|482U02|Utilização de softwares
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|520|Engenharia e profissões de engenharia (cursos gerais)|520A01|Automação industrial
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|520|Engenharia e profissões de engenharia (cursos gerais)|520P02|Produção industrial
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|521|Engenharia mecânica e metalurgia (trabalhos com metais)|521E02|Engenharia de produção metalúrgica
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|521|Engenharia mecânica e metalurgia (trabalhos com metais)|521H01|Hidráulica
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|521|Engenharia mecânica e metalurgia (trabalhos com metais)|521R01|Relojoaria
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|521|Engenharia mecânica e metalurgia (trabalhos com metais)|521T03|Tecnologia mecânica
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|522|Eletricidade e energia|522E04|Engenharia de climas
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|522|Eletricidade e energia|522I02|Instalações elétricas
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|522|Eletricidade e energia|522T05|Transmissão e distribuição de energia elétrica
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|347|Vida profissional|347S03|Sindicalismo
2017|3|Ciências sociais, negócios e direito|38|Direito|380|Direito|380D05|Direito constitucional
2017|3|Ciências sociais, negócios e direito|38|Direito|380|Direito|380D13|Direito processual
2017|4|Ciências, matemática e computação|42|Ciências|420|Ciências (cursos gerais)|420C01|Ciências
2017|4|Ciências, matemática e computação|42|Ciências|421|Biologia e bioquímica|421C01|Ciências biológicas
2017|4|Ciências, matemática e computação|42|Ciências|421|Biologia e bioquímica|421O01|Ornitologia
2017|4|Ciências, matemática e computação|42|Ciências|422|Ciências ambientais|422E01|Ecologia
2017|4|Ciências, matemática e computação|44|Ciências físicas|440|Ciências físicas (cursos gerais)|440C01|Ciências físicas
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345G24|Gestão estratégica de empresas
2017|1|Educação|14|Formação de professor e ciências da educação|144|Formação de professor da educação básica|144F09|Formação de professor de educação física para educação básica
2017|1|Educação|14|Formação de professor e ciências da educação|144|Formação de professor da educação básica|144F10|Formação de professor de educação artística para educação básica
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345A20|Administração em marketing
2017|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|146F28|Formação de professor de eletrônica
2017|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|146F29|Formação de professor de canto
2017|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|311|Psicologia|311R01|Relações humanas
2017|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|145F25|Formação de professor em ciências sociais
2017|1|Educação|14|Formação de professor e ciências da educação|144|Formação de professor da educação básica|144F11|Formação de professor para a educação básica
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|524|Química e engenharia de processos|524T05|Tecnologia em processos industriais
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|525|Veículos a motor, construção naval e aeronáutica|525I03|Infra-estrutura aeronáutica
2017|8|Serviços|84|Serviços de transportes (cursos gerais)|840|Transportes e serviços (cursos gerais)|840C04|Ciência aeronáutica
2017|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|146F31|Formação de professor de ciências do mar
2017|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|146F32|Formação de professor de biblioteconomia
2017|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|145F22|Formação de professor de lingüística
2017|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|145F23|Formação de professor de antropologia
2017|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|146F33|Formação de professor de decoração
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345G25|Gestão de inovação
2017|4|Ciências, matemática e computação|42|Ciências|421|Biologia e bioquímica|421Z01|Zoologia
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345G26|Gestão da segurança
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|523|Eletrônica e automação|523M05|Manutenção e operação
2017|5|Engenharia, produção e construção|54|Produção e processamento|541|Processamento de alimentos|541T02|Tecnologia em açúcar e álcool
2017|8|Serviços|84|Serviços de transportes (cursos gerais)|840|Transportes e serviços (cursos gerais)|840S01|Serviço portuário
2017|4|Ciências, matemática e computação|42|Ciências|421|Biologia e bioquímica|421B14|Biologia ambiental
2017|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|312|Sociologia e estudos culturais|312P01|Produção cultural
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345A21|Administração de sistemas de informações
2017|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|146F34|Formação de professor em segurança pública
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345A23|Administração em micro e pequenas empresas
2017|3|Ciências sociais, negócios e direito|31|Ciências sociais e comportamentais|312|Sociologia e estudos culturais|312E03|Estudos sociais
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345G27|Gestão de recursos de informática
2017|8|Serviços|81|Serviços pessoais|811|Hotelaria, restaurantes  e serviços de alimentação|811G01|Gastronomia
2017|3|Ciências sociais, negócios e direito|38|Direito|380|Direito|380D15|Direito empresarial
2017|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|146F35|Formação de professor de arquitetura e urbanismo
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345A24|Administração de transportes
2017|2|Humanidades e artes|21|Artes|214|Design e estilismo|214P01|Projeto de produto
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345A25|Administração financeira
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|344|Contabilidade e tributação|344C03|Contabilidade e custos
2017|3|Ciências sociais, negócios e direito|38|Direito|380|Direito|380P01|Prática legal / processo
2017|4|Ciências, matemática e computação|44|Ciências físicas|443|Ciências da terra|443C03|Ciências atmosféricas
2017|4|Ciências, matemática e computação|44|Ciências físicas|443|Ciências da terra|443G04|Geografia
2017|4|Ciências, matemática e computação|44|Ciências físicas|443|Ciências da terra|443H02|Hidrologia
2017|4|Ciências, matemática e computação|44|Ciências físicas|443|Ciências da terra|443O01|Oceanografia
2017|4|Ciências, matemática e computação|44|Ciências físicas|443|Ciências da terra|443T01|Topografia
2017|4|Ciências, matemática e computação|46|Matemática e estatística|461|Matemática|461A02|Análise
2017|4|Ciências, matemática e computação|46|Matemática e estatística|461|Matemática|461M01|Matemática
2017|4|Ciências, matemática e computação|46|Matemática e estatística|462|Estatística|462E02|Estatística aplicada
2017|3|Ciências sociais, negócios e direito|32|Jornalismo e informação|321|Jornalismo e reportagem|321I01|Informação (redação e conteúdo)
2017|3|Ciências sociais, negócios e direito|32|Jornalismo e informação|322|Biblioteconomia, informação, arquivos|322A01|Arquivologia
2017|3|Ciências sociais, negócios e direito|32|Jornalismo e informação|322|Biblioteconomia, informação, arquivos|322D01|Documentação
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|340|Comércio e administração (cursos gerais)|340E01|Economia de  negócios (economia empresarial)
2017|5|Engenharia, produção e construção|54|Produção e processamento|544|Mineração e extração|544R01|Rochas Ornamentais
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213F01|Fotografia
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213I01|Iluminação
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213I02|Ilustração
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213I03|Impressão (silk screen, tela)
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213L01|Layout
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213O01|Operação de câmera
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213O02|Operação de equipamento de composição
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213O03|Operador de áudio - diskjockey (dj)
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213P02|Produção de multimídia
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213P04|Produção de rádio e tv
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213P05|Publicação em computador (desktop publishing)
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213R01|Reprodução gráfica
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213R02|Laboratório fotográfico
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213S01|Som e imagem
2017|2|Humanidades e artes|21|Artes|214|Design e estilismo|214D01|Decoração de interiores
2017|2|Humanidades e artes|21|Artes|214|Design e estilismo|214D03|Desenho de produtos industriais (artístico)
2017|2|Humanidades e artes|21|Artes|214|Design e estilismo|214D04|Desenho industrial (artístico)
2017|2|Humanidades e artes|21|Artes|214|Design e estilismo|214D05|Design
2017|2|Humanidades e artes|21|Artes|214|Design e estilismo|214D06|Design de interiores
2017|2|Humanidades e artes|21|Artes|214|Design e estilismo|214E01|Estilismo
2017|2|Humanidades e artes|21|Artes|214|Design e estilismo|214M01|Moda
2017|2|Humanidades e artes|21|Artes|214|Design e estilismo|214M02|Modelagem
2017|2|Humanidades e artes|21|Artes|214|Design e estilismo|214V01|Vitrines
2017|2|Humanidades e artes|21|Artes|215|Artesanato|215A01|Arte floral
2017|2|Humanidades e artes|21|Artes|215|Artesanato|215A03|Artes e artesanato em vidro
2017|2|Humanidades e artes|21|Artes|215|Artesanato|215A04|Artesanato decorativo em metal
2017|2|Humanidades e artes|21|Artes|215|Artesanato|215A05|Artesanato, artes populares e trabalhos manuais
2017|2|Humanidades e artes|21|Artes|215|Artesanato|215B01|Bordado (artesanal)
2017|1|Educação|14|Formação de professor e ciências da educação|140|Formação de professor e ciências da educação (cursos gerais)|140E01|Educação a distância
2017|1|Educação|14|Formação de professor e ciências da educação|140|Formação de professor e ciências da educação (cursos gerais)|140T01|Tecnologia da educação
2017|1|Educação|14|Formação de professor e ciências da educação|142|Ciências da educação|142A01|Administração educacional
2017|1|Educação|14|Formação de professor e ciências da educação|142|Ciências da educação|142A02|Avaliação educacional, testes e medidas educacionais - doutores
2017|1|Educação|14|Formação de professor e ciências da educação|142|Ciências da educação|142C01|Ciência da educação
2017|1|Educação|14|Formação de professor e ciências da educação|142|Ciências da educação|142C02|Currículos e programas
2017|1|Educação|14|Formação de professor e ciências da educação|142|Ciências da educação|142E01|Educação de jovens e adultos
2017|1|Educação|14|Formação de professor e ciências da educação|142|Ciências da educação|142E02|Educação especial
2017|1|Educação|14|Formação de professor e ciências da educação|142|Ciências da educação|142E03|Educação infantil
2017|1|Educação|14|Formação de professor e ciências da educação|142|Ciências da educação|142I01|Inspeção escolar
2017|1|Educação|14|Formação de professor e ciências da educação|142|Ciências da educação|142P02|Pesquisa educacional
2017|1|Educação|14|Formação de professor e ciências da educação|142|Ciências da educação|142P03|Psicopedagogia
2017|1|Educação|14|Formação de professor e ciências da educação|143|Formação de professor de educação infantil|143F01|Formação de professor de creche
2017|1|Educação|14|Formação de professor e ciências da educação|144|Formação de professor da educação básica|144F01|Formação de professor das séries finais do ensino fundamental
2017|1|Educação|14|Formação de professor e ciências da educação|144|Formação de professor da educação básica|144F04|Formação de professor de educação especial
2017|1|Educação|14|Formação de professor e ciências da educação|144|Formação de professor da educação básica|144F06|Formação de professor do ensino fundamental
2017|1|Educação|14|Formação de professor e ciências da educação|144|Formação de professor da educação básica|144F07|Formação de professor do ensino médio
2017|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|145F01|Formação de professor de biologia
2017|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|145F02|Formação de professor de ciências
2017|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|145F03|Formação de professor de desenho
2017|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|145F05|Formação de professor de educação religiosa
2017|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|145F07|Formação de professor de estudos sociais
2017|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|145F08|Formação de professor de filosofia
2017|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|145F12|Formação de professor de letras
2017|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|145F14|Formação de professor de língua/literatura estrangeira moderna
2017|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|145F15|Formação de professor de língua/literatura vernácula (português)
2017|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|145F16|Formação de professor de língua/literatura vernácula e língua estrangeira clássica
2017|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|145F18|Formação de professor de matemática
2017|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|146P01|Licenciatura para a educação profissional e tecnológica
2017|5|Engenharia, produção e construção|54|Produção e processamento|540|Fabricação e processamento (cursos gerais)|540F03|Produção Gráfica
2017|1|Educação|14|Formação de professor e ciências da educação|144|Formação de professor da educação básica|144F13|Licenciatura Intercultural Indígena
2017|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|146F12|Formação de professor de disciplinas profissionalizantes do ensino médio
2017|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|146F13|Formação de professor de disciplinas técnicas
2017|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|146F14|Formação de professor de economia doméstica
2017|4|Ciências, matemática e computação|46|Matemática e estatística|462|Estatística|462T01|Teoria das probabilidades
2017|4|Ciências, matemática e computação|48|Computação|481|Ciência da computação|481A02|Arquitetura de computadores
2017|4|Ciências, matemática e computação|48|Computação|481|Ciência da computação|481B01|Banco de dados
2017|4|Ciências, matemática e computação|48|Computação|481|Ciência da computação|481C01|Ciência da computação
2017|4|Ciências, matemática e computação|48|Computação|481|Ciência da computação|481E01|Engenharia de computação (hardware)
2017|4|Ciências, matemática e computação|48|Computação|481|Ciência da computação|481E02|Engenharia de softwares
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|340|Comércio e administração (cursos gerais)|340N01|Negócios e administração
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|342|Marketing e publicidade|342R01|Relações públicas
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345A06|Administração em comércio exterior
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|346|Secretariado e trabalhos de escritório|346S04|Secretariado na área educacional
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|524|Química e engenharia de processos|524E02|Engenharia de biotecnologia
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|525|Veículos a motor, construção naval e aeronáutica|525E05|Engenharia automotiva
2017|5|Engenharia, produção e construção|54|Produção e processamento|541|Processamento de alimentos|541P02|Preparação de bebidas fermentadas
2017|5|Engenharia, produção e construção|54|Produção e processamento|543|Materiais (madeira, papel, plástico, vidro)|543C01|Cerâmica (industrial)
2017|5|Engenharia, produção e construção|54|Produção e processamento|543|Materiais (madeira, papel, plástico, vidro)|543T03|Trabalhos de cantaria
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|581|Arquitetura e urbanismo|581P02|Planejamento comunitário
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582E09|Engenharia de produção civil
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582V02|Vitrificação
2017|6|Agricultura e veterinária|62|Agricultura, florestas e recursos pesqueiros|621|Produção agrícola e pecuária|621M03|Manejo da produção animal
2017|7|Saúde e bem estar social|72|Saúde|721|Medicina|721A01|Anatomia
2017|7|Saúde e bem estar social|72|Saúde|721|Medicina|721H02|Histologia
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345A15|Administração de agroindústria
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|521|Engenharia mecânica e metalurgia (trabalhos com metais)|521T04|Trabalhos com metais laminados
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345A26|Administração de eventos
2017|1|Educação|14|Formação de professor e ciências da educação|146|Formação de professor de disciplinas profissionais|146F39|Formação de professor de fisioterapia
2017|8|Serviços|86|Serviços de segurnça|863|Setor militar e de defesa|863S01|Segurança nacional
2017|2|Humanidades e artes|21|Artes|213|Técnicas audiovisuais e produção de mídia|213C05|Comunicação visual
2017|4|Ciências, matemática e computação|46|Matemática e estatística|461|Matemática|461P01|Pesquisa operacional
2017|1|Educação|14|Formação de professor e ciências da educação|143|Formação de professor de educação infantil|143F03|Formação de professor de pré-escola
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|521|Engenharia mecânica e metalurgia (trabalhos com metais)|521E03|Engenharia industrial mecânica
2017|3|Ciências sociais, negócios e direito|32|Jornalismo e informação|321|Jornalismo e reportagem|321J01|Jornalismo
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345G06|Gestão de empresas
2017|5|Engenharia, produção e construção|58|Arquitetura e construção|582|Engenharia civil e de construção|582E12|Engenharia sanitária
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345A17|Administração dos serviços de saúde
2017|1|Educação|14|Formação de professor e ciências da educação|145|Formação de professor de matérias específicas|145F17|Formação de professor de língua/literatura vernácula e língua estrangeira moderna
2017|7|Saúde e bem estar social|72|Saúde|723|Enfermagem e atenção primária (assistência básica)|723E04|Enfermagem e obstetrícia
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|522|Eletricidade e energia|522E07|Engenharia industrial elétrica
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345G20|Gestão ambiental
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345A22|Administração bancária
2017|7|Saúde e bem estar social|72|Saúde|727|Farmácia|727A01|Análises clínicas
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|520|Engenharia e profissões de engenharia (cursos gerais)|520E02|Engenharia ambiental
2017|4|Ciências, matemática e computação|42|Ciências|421|Biologia e bioquímica|421B15|Biotecnologia
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345A11|Administração rural
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345G01|Gestão da ciência
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345G05|Gestão de emprego
2017|4|Ciências, matemática e computação|44|Ciências físicas|441|Física|441F02|Física & associada
2017|4|Ciências, matemática e computação|44|Ciências físicas|442|Química|442Q02|Química analítica
2017|4|Ciências, matemática e computação|44|Ciências físicas|443|Ciências da terra|443C01|Ciência da terra
2017|4|Ciências, matemática e computação|44|Ciências físicas|443|Ciências da terra|443G06|Geologia
2017|4|Ciências, matemática e computação|44|Ciências físicas|443|Ciências da terra|443P01|Paleontologia
2017|4|Ciências, matemática e computação|46|Matemática e estatística|461|Matemática|461G01|Geometria e topologia
2017|4|Ciências, matemática e computação|46|Matemática e estatística|462|Estatística|462E03|Estatística matemática (teórica)
2017|3|Ciências sociais, negócios e direito|32|Jornalismo e informação|322|Biblioteconomia, informação, arquivos|322B02|Busca da informação
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|341|Vendas em atacado e varejo|341A02|Armazenagem
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|341|Vendas em atacado e varejo|341R01|Representação de vendas
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|342|Marketing e publicidade|342M01|Marketing e propaganda
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|343|Finanças, bancos, seguros|343B01|Bancos e finanças
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|343|Finanças, bancos, seguros|343P01|Pensões
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|344|Contabilidade e tributação|344T01|Tributação
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345A05|Administração em análise de sistemas / informática
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345G04|Gestão da produção
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|345|Gerenciamento e administração|345G13|Gestão logística
2017|3|Ciências sociais, negócios e direito|34|Comércio e administração|346|Secretariado e trabalhos de escritório|346S02|Secretariado em língua estrangeira
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|523|Eletrônica e automação|523M03|Manutenção de equipamentos eletrônicos
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|523|Eletrônica e automação|523T05|Telemática
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|524|Química e engenharia de processos|524E05|Engenharia industrial química
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|524|Química e engenharia de processos|524T02|Tecnologia de processos
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|525|Veículos a motor, construção naval e aeronáutica|525E01|Eletricidade automotiva
2017|5|Engenharia, produção e construção|52|Engenharia e profissões correlatas|525|Veículos a motor, construção naval e aeronáutica|525I01|Indústria de motocicletas
2017|5|Engenharia, produção e construção|54|Produção e processamento|541|Processamento de alimentos|541C01|Ciência de laticínios
2017|5|Engenharia, produção e construção|54|Produção e processamento|541|Processamento de alimentos|541I01|Indústrias de processamento de alimentos
2017|5|Engenharia, produção e construção|54|Produção e processamento|541|Processamento de alimentos|541T01|Tecnologia de alimentos
